X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,OWNERSHIP,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,COMPTYPE,CURRENT_STATUS_DATE,INSTALL_DATE,INSTALL_PURPOSE,INTKEY,LANDSCAPING,MAINTAINED_BY,MAINTENANCE_AGREEMENT,NO_LAND_REASON,OVERRIDECOMMENT,OVERRIDEYN,OWNERSHIP_DATE,SDOT_INITIATED,SEWER_ACCESS_COVER,TRCSIZE,SURVEY_MONUMENT,TRCSHAPE,UNITTYPE,SHAPE_LNG,SHAPE_LAT
1276996.50168844,254626.689016789,368,509718,TRC-269,18TH AVE NE AND NE 82ND ST                                                                                                                                                                                                                                     ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1980/08/13 00:00:00+00, ,24715,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.30896464291,47.6884966930342
1270921.75697821,242271.190764144,369,503852,TRC-8,BAGLEY AVE N AND N 39TH ST                                                                                                                                                                                                                                     ,GOOD,2009/05/12 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,1970/01/01 00:00:00+00,1987/05/20 00:00:00+00, ,27238,Y,SDOT,, ,,N,1986/09/08 00:00:00+00,N,N,0,N,CRC,TRC,-122.332647060103,47.6543087368747
1261613.03082469,255016.820473194,370,509027,TRC-146,12TH AVE NW AND NW 83RD ST                                                                                                                                                                                                                                     ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1986/07/02 00:00:00+00, ,24122,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OTHER,TRC,-122.3714430521,47.6887402892496
1274088.01374947,230414.072096005,371,509305,TRC-924,FEDERAL AVE E AND E HARRISON ST                                                                                                                                                                                                                                ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1985/05/22 00:00:00+00, ,29026,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.318873784693,47.6219770313361
1271215.53816251,242262.589420125,372,509019,TRC-857,CORLISS AVE N AND N 39TH ST                                                                                                                                                                                                                                    ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1997/04/21 00:00:00+00, ,27239,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.331454594795,47.6543008448606
1256832.59715579,255208.878457382,373,509756,TRC-461,27TH AVE NW AND NW 83RD ST                                                                                                                                                                                                                                     ,GOOD,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1994/08/25 00:00:00+00, ,23957,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.390864233669,47.6890031351497
1255519.11485045,248640.411314666,374,509104,TRC-510,30TH AVE NW AND NW 58TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1991/07/24 00:00:00+00, ,25215,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.395654740261,47.6709265044708
1281717.30982128,206873.356743887,375,509720,TRC-581,37TH AVE S AND S FERDINAND ST                                                                                                                                                                                                                                  ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1994/05/25 00:00:00+00, ,33572,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.286140853599,47.557851416124
1262403.96759351,256216.232122421,376,509659,TRC-812,9TH AVE NW AND NW 87TH ST                                                                                                                                                                                                                                      ,GOOD,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1994/04/20 00:00:00+00, ,37261,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.368329480941,47.6920710907868
1265869.21950105,193732.255674437,377,509368,TRC-118,11TH AVE SW AND SW BARTON ST                                                                                                                                                                                                                                   ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,2003/02/10 00:00:00+00, ,35047,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.349264373084,47.5209939155534
1280761.5496283,226073.419035554,378,509390,TRC-535,32ND AVE AND E MARION ST                                                                                                                                                                                                                                       ,GOOD,2009/06/22 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1979/02/22 00:00:00+00, ,30041,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.291484235908,47.6104292442611
1264113.57405925,234823.892324507,379,509266,TRC-500,2ND AVE W AND W GARFIELD ST                                                                                                                                                                                                                                    ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2009/10/14 00:00:00+00,1997/05/14 00:00:00+00, ,27853,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.359666425482,47.633529121823
1288084.3660198,248436.28901045,380,509638,TRC-745,60TH AVE NE AND NE 60TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,2000/03/23 00:00:00+00, ,26295,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.263486946296,47.67210268321
1272581.28056392,257079.724155307,381,509459,TRC-493,2ND AVE NE AND NE 91ST ST                                                                                                                                                                                                                                      ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,37583,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.327081040392,47.6949868861159
1262467.87325756,250988.633973062,382,508989,TRC-895,DIBBLE AVE NW AND NW 67TH ST                                                                                                                                                                                                                                   ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1998/08/25 00:00:00+00, ,24203,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.367646879259,47.677746062848
1279135.64767464,223269.360344678,383,508946,TRC-447,27TH AVE AND E FIR ST                                                                                                                                                                                                                                          ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1994/08/31 00:00:00+00, ,30571,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.297858224912,47.6026586948307
1266403.0376776,232137.854753762,384,579133,TRC-1117,NOB HILL AVE N AND VALLEY ST                                                                                                                                                                                                                                   ,GOOD,2012/11/01 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2012/11/01 00:00:00+00,1970/01/01 00:00:00+00,SAFETY,28877,Y,SDOT,, ,,N,2012/08/21 00:00:00+00,Y,N,22,Y,CRC,TRC,-122.350167769627,47.6262909118625
1277735.3178172,225617.311707094,385,509314,TRC-356,22ND AVE AND E COLUMBIA ST                                                                                                                                                                                                                                     ,GOOD,2009/07/13 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1983/08/30 00:00:00+00, ,30172,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.303715196234,47.609021209951
1258827.75946184,212189.651533335,386,509252,TRC-839,BELVIDERE AVE SW AND SW MANNING ST                                                                                                                                                                                                                             ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,1986/09/03 00:00:00+00, ,31848,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.379256626178,47.5712007034989
1279041.05996254,269136.590151653,387,509727,TRC-419,25TH AVE NE AND NE 137TH ST                                                                                                                                                                                                                                    ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1986/03/24 00:00:00+00, ,36024,N,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.301789012518,47.7283752259475
1265454.64650862,237140.225318894,388,509851,TRC-1076,MCGRAW ST AND WARREN AVE N                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2009/10/14 00:00:00+00,1991/05/02 00:00:00+00, ,28100,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.354413963158,47.639950864741
1282291.99993387,253858.727992013,389,508928,TRC-595,38TH AVE NE AND NE 80TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,2002/03/30 00:00:00+00, ,24905,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.287409044951,47.6866680438443
